publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	package_id	status	last_changed
Kerntechnik	0932-3902	2195-8580	1995-02-20	60	2-3				https://www.degruyter.com/openurl?genre=journal&issn=2195-8580		2195-8580		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Kierkegaard Studies Yearbook	1430-5372	1612-9792	1996-01-01	1996	1				https://www.degruyter.com/openurl?genre=journal&issn=1612-9792		1612-9792		fulltext		De Gruyter	yearbook								P	CJPE23	current	2023-03-03
Language Learning in Higher Education	2191-611X	2191-6128	2011-09-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2191-6128		2191-6128		fulltext		De Gruyter Mouton	serial								P	CJPE23	current	2023-03-03
Latin American Jewish Studies		2644-061X	2022-04-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2644-061X		2644-061X		fulltext		Academic Studies Press	serial								P	CJPE23	current	2023-03-03
Law & Ethics of Human Rights	2194-6531	1938-2545	2007-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1938-2545		1938-2545		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Law and Development Review	2194-6523	1943-3867	2008-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1943-3867		1943-3867		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Libri	0024-2667	1865-8423	1995-01-01	45	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-8423		1865-8423		fulltext		De Gruyter Saur	serial								P	CJPE23	current	2023-03-03
Linguistic Typology 	1430-0532	1613-415X	1997-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-415X		1613-415X		fulltext		De Gruyter Mouton	serial								P	CJPE23	current	2023-03-03
Linguistics	0024-3949	1613-396X	1995-01-01	33	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-396X		1613-396X		fulltext		De Gruyter Mouton	serial								F	CJPE23	current	2023-03-03
Linguistics Vanguard		2199-174X	2015-06-20		1				https://www.degruyter.com/openurl?genre=journal&issn=2199-174X		2199-174X		fulltext		De Gruyter Mouton	serial								P	CJPE23	current	2023-03-06
Lodz Papers in Pragmatics 	1895-6106	1898-4436	2007-06-20	3	1				https://www.degruyter.com/openurl?genre=journal&issn=1898-4436		1898-4436		fulltext		De Gruyter Mouton	serial								P	CJPE23	current	2023-03-03
Mammalia	0025-1461	1864-1547	1995-01-01	59	1				https://www.degruyter.com/openurl?genre=journal&issn=1864-1547		1864-1547		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Man and the Economy	2196-9639	2196-9647	2014-07-30	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2196-9647		2196-9647		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Materials Testing	0025-5300	2195-8572	1995-01-20	37	1-2				https://www.degruyter.com/openurl?genre=journal&issn=2195-8572		2195-8572		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Mathematica Slovaca	0139-9918	1337-2211	2007-02-23	57	1				https://www.degruyter.com/openurl?genre=journal&issn=1337-2211		1337-2211		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Melilah: Manchester Journal of Jewish Studies (1759-1953)		1759-1953	2010-12-30	5	5				https://www.degruyter.com/openurl?genre=journal&issn=1759-1953		1759-1953		fulltext		Gorgias Press	serial								P	CJPE23	current	2023-03-03
Metaphysica	1437-2053	1874-6373	2014-04-15	15	1				https://www.degruyter.com/openurl?genre=journal&issn=1874-6373		1874-6373		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Monte Carlo Methods and Applications	0929-9629	1569-3961	1995-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1569-3961		1569-3961		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Moral Philosophy and Politics	2194-5616	2194-5624	2014-04-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2194-5624		2194-5624		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Mother Tongue		2766-6395	2020-12-20	22	1				https://www.degruyter.com/openurl?genre=journal&issn=2766-6395		2766-6395		fulltext		Gorgias Press	serial								P	CJPE23	current	2023-03-03
Multicultural Learning and Teaching	2194-654X	2161-2412	2006-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2161-2412		2161-2412		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Multilingua	0167-8507	1613-3684	1995-01-01	14	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-3684		1613-3684		fulltext		De Gruyter Mouton	serial								P	CJPE23	current	2023-03-03
Multimodal Communication	2230-6579	2230-6587	2012-01-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2230-6587		2230-6587		fulltext		De Gruyter Mouton	serial								P	CJPE23	current	2023-03-03
Muslim World Journal of Human Rights	2194-6558	1554-4419	2004-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1554-4419		1554-4419		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
New Global Studies	2194-6566	1940-0004	2007-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1940-0004		1940-0004		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Nordic Pulp & Paper Research Journal	0283-2631	2000-0669	1995-01-20	10	1				https://www.degruyter.com/openurl?genre=journal&issn=2000-0669		2000-0669		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Peace Economics, Peace Science and Public Policy	1079-2457	1554-8597	1995-01-01	3	1				https://www.degruyter.com/openurl?genre=journal&issn=1554-8597		1554-8597		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Phonetica	0031-8388	1423-0321	2020-02-20	77	1				https://www.degruyter.com/openurl?genre=journal&issn=1423-0321		1423-0321		fulltext		De Gruyter Mouton	serial								P	CJPE23	current	2023-03-03
Physical Sciences Reviews	2365-6581	2365-659X	2016-01-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2365-659X		2365-659X		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Pólemos	2035-5262	2036-4601	2012-07-15	6	1				https://www.degruyter.com/openurl?genre=journal&issn=2036-4601		2036-4601		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Poznan Studies in Contemporary Linguistics	0137-2459	1897-7499	2007-06-20	43	1				https://www.degruyter.com/openurl?genre=journal&issn=1897-7499		1897-7499		fulltext		De Gruyter Mouton	serial								P	CJPE23	current	2023-03-03
Preservation, Digital Technology & Culture (PDT&C)	2195-2957	2195-2965	2013-03-26	42	1				https://www.degruyter.com/openurl?genre=journal&issn=2195-2965		2195-2965		fulltext		De Gruyter Saur	serial								P	CJPE23	current	2023-03-03
Probus	0921-4771	1613-4079	1995-01-01	7	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-4079		1613-4079		fulltext		De Gruyter Mouton	serial								P	CJPE23	current	2023-03-03
Pure and Applied Chemistry	0033-4545	1365-3075	1995-01-10	67	1				https://www.degruyter.com/openurl?genre=journal&issn=1365-3075		1365-3075		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Radiochimica Acta	0033-8230	2193-3405	1995-02-20	68-71	68/1				https://www.degruyter.com/openurl?genre=journal&issn=2193-3405		2193-3405		fulltext		De Gruyter (O)	serial								P	CJPE23	current	2023-03-03
Random Operators and Stochastic Equations	0926-6364	1569-397X	1995-01-01	3	1				https://www.degruyter.com/openurl?genre=journal&issn=1569-397X		1569-397X		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Restaurator. International Journal for the Preservation of Library and Archival Material	0034-5806	1865-8431	1995-01-01	16	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-8431		1865-8431		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Review of Economics	0948-5139	2366-035X	2007-04-20	58	1				https://www.degruyter.com/openurl?genre=journal&issn=2366-035X		2366-035X		fulltext		De Gruyter Oldenbourg	serial								P	CJPE23	current	2023-03-03
Review of Law & Economics	2194-6000	1555-5879	2005-04-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1555-5879		1555-5879		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Review of Marketing Science	2194-5985	1546-5616	2003-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1546-5616		1546-5616		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Review of Middle East Economics and Finance	1475-3685	1475-3693	2003-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1475-3693		1475-3693		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Review of Network Economics	2194-5993	1446-9022	2002-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1446-9022		1446-9022		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Reviews in Chemical Engineering	0167-8299	2191-0235	1995-03-01	11	März				https://www.degruyter.com/openurl?genre=journal&issn=2191-0235		2191-0235		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Reviews in Inorganic Chemistry	0193-4929	2191-0227	1995-01-01	15	Jan				https://www.degruyter.com/openurl?genre=journal&issn=2191-0227		2191-0227		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Reviews in the Neurosciences	0334-1763	2191-0200	1995-01-01	6	Jan				https://www.degruyter.com/openurl?genre=journal&issn=2191-0200		2191-0200		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Reviews on Environmental Health	0048-7554	2191-0308	1996-01-01	11	1/2				https://www.degruyter.com/openurl?genre=journal&issn=2191-0308		2191-0308		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Rhizomata	2196-5102	2196-5110	2013-04-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2196-5110		2196-5110		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Russian Journal of Numerical Analysis and Mathematical Modelling	0927-6467	1569-3988	1995-01-01	10	1				https://www.degruyter.com/openurl?genre=journal&issn=1569-3988		1569-3988		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
SATS	1600-1974	1869-7577	2000-05-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1869-7577		1869-7577		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Scandinavian Journal of Pain	1877-8860	1877-8879	2010-01-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1877-8879		1877-8879		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Semiotica	0037-1998	1613-3692	1995-01-01		1				https://www.degruyter.com/openurl?genre=journal&issn=1613-3692		1613-3692		fulltext		De Gruyter Mouton	serial								P	CJPE23	current	2023-03-03
Sociolinguistica	0933-1883	1865-939X	1995-01-01		1				https://www.degruyter.com/openurl?genre=journal&issn=1865-939X		1865-939X		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Statistical Applications in Genetics and Molecular Biology	2194-6302	1544-6115	2002-05-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1544-6115		1544-6115		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Statistical Communications in Infectious Diseases	2194-6310	1948-4690	2009-06-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1948-4690		1948-4690		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Statistics & Risk Modeling	2193-1402	2196-7040	1995-04-20	13	1				https://www.degruyter.com/openurl?genre=journal&issn=2196-7040		2196-7040		fulltext		De Gruyter (A)	serial								P	CJPE23	current	2023-03-03
Statistics, Politics and Policy 	2194-6299	2151-7509	2010-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2151-7509		2151-7509		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Stochastics and Quality Control 	2367-2390	2367-2404	2001-04-01	16	1				https://www.degruyter.com/openurl?genre=journal&issn=2367-2404		2367-2404		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Studies in Hispanic and Lusophone Linguistics	1939-0238	2199-3386	2008-04-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2199-3386		2199-3386		fulltext		De Gruyter Mouton	serial								P	CJPE23	current	2023-03-03
Studies in Judaism, Humanities, and the Social Sciences		2473-2613	2020-12-31	3	1				https://www.degruyter.com/openurl?genre=journal&issn=2473-2613		2473-2613		fulltext		Academic Studies Press	serial								P	CJPE23	current	2023-03-03
Studies in Nonlinear Dynamics & Econometrics	1081-1826	1558-3708	1996-04-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1558-3708		1558-3708		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-06
STUF - Language Typology and Universals	1867-8319	2196-7148	1995-04-20	48	1-2				https://www.degruyter.com/openurl?genre=journal&issn=2196-7148		2196-7148		fulltext		De Gruyter (A)	serial								P	CJPE23	current	2023-03-03
Tenside Surfactants Detergents	0932-3414	2195-8564	1995-01-20	32	1				https://www.degruyter.com/openurl?genre=journal&issn=2195-8564		2195-8564		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Text & Talk	1860-7330	1860-7349	1995-01-01	15	1				https://www.degruyter.com/openurl?genre=journal&issn=1860-7349		1860-7349		fulltext		De Gruyter Mouton	serial								P	CJPE23	current	2023-03-03
The African Book Publishing Record	0306-0322	1865-8717	1995-01-01	21	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-8717		1865-8717		fulltext		De Gruyter Saur	serial								P	CJPE23	current	2023-03-03
The B.E. Journal of Economic Analysis & Policy	2194-6108	1935-1682	2001-11-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1935-1682		1935-1682		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
The B.E. Journal of Macroeconomics	2194-6116	1935-1690	2001-11-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1935-1690		1935-1690		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
The B.E. Journal of Theoretical Economics	2194-6124	1935-1704	2001-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1935-1704		1935-1704		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
The Economists’ Voice	2194-6167	1553-3832	2004-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1553-3832		1553-3832		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
The Forum	2194-6183	1540-8884	2002-05-21	1 (2002-2003)	1				https://www.degruyter.com/openurl?genre=journal&issn=1540-8884		1540-8884		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
The International Journal of Biostatistics	2194-573X	1557-4679	2005-05-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1557-4679		1557-4679		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
The Linguistic Review	0167-6318	1613-3676	1995-01-01	12	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-3676		1613-3676		fulltext		De Gruyter Mouton	serial								P	CJPE23	current	2023-03-03
The Philosophy of Humor Yearbook	2698-7171	2698-718X	2020-09-20		1				https://www.degruyter.com/openurl?genre=journal&issn=2698-718X		2698-718X		fulltext		De Gruyter	yearbook								P	CJPE23	current	2023-03-03
Theoretical Inquiries in Law	1565-1509	1565-3404	2000-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1565-3404		1565-3404		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Theoretical Linguistics	0301-4428	1613-4060	1995-01-01	21	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-4060		1613-4060		fulltext		De Gruyter Mouton	serial								P	CJPE23	current	2023-03-03
Trends in Classics	1866-7473	1866-7481	2009-05-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1866-7481		1866-7481		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Yearbook for Eastern and Western Philosophy	2196-5889	2196-5897	2015-06-20		O				https://www.degruyter.com/openurl?genre=journal&issn=2196-5897		2196-5897		fulltext		De Gruyter	yearbook								P	CJPE23	current	2023-03-03
Yearbook for European Jewish Literature Studies	2196-6249	2196-6257	2014-03-15		1				https://www.degruyter.com/openurl?genre=journal&issn=2196-6257		2196-6257		fulltext		De Gruyter	yearbook								P	CJPE23	current	2023-03-03
Yearbook of Phraseology	1868-632X	1868-6338	2010-01-01		1				https://www.degruyter.com/openurl?genre=journal&issn=1868-6338		1868-6338		fulltext		De Gruyter	yearbook								P	CJPE23	current	2023-03-03
Yearbook of the German Cognitive Linguistics Association	2197-2788	2197-2796	2013-12-20		1				https://www.degruyter.com/openurl?genre=journal&issn=2197-2796		2197-2796		fulltext		De Gruyter Mouton	yearbook								P	CJPE23	current	2023-03-03
Zeitschrift für Anglistik und Amerikanistik	0044-2305	2196-4726	2004-01-15	52	1				https://www.degruyter.com/openurl?genre=journal&issn=2196-4726		2196-4726		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Zeitschrift für Kristallographie - Crystalline Materials 	2194-4946	2196-7105	1995-01-15	210	1				https://www.degruyter.com/openurl?genre=journal&issn=2196-7105		2196-7105		fulltext		De Gruyter (O)	serial								P	CJPE23	current	2023-03-03
Zeitschrift für Naturforschung A	0932-0784	1865-7109	1995-01-20	50	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-7109		1865-7109		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Zeitschrift für Naturforschung B	0932-0776	1865-7117	1995-01-20	50	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-7117		1865-7117		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Zeitschrift für Naturforschung C	0939-5075	1865-7125	1995-02-20	50	1-2				https://www.degruyter.com/openurl?genre=journal&issn=1865-7125		1865-7125		fulltext		De Gruyter	serial								P	CJPE23	current	2023-03-03
Zeitschrift für Physikalische Chemie	0942-9352	2196-7156	1996-01-15	193	1-2				https://www.degruyter.com/openurl?genre=journal&issn=2196-7156		2196-7156		fulltext		De Gruyter (O)	serial								P	CJPE23	current	2023-03-03
ZFW – Advances in Economic Geography	2748-1956	2748-1964	1995-10-20	39	1				https://www.degruyter.com/openurl?genre=journal&issn=2748-1964		2748-1964		fulltext		De Gruyter	serial								F	CJPE23	current	2023-03-03
