publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	package_id	status	last_changed
Soziale Systeme	0948-423X	2366-0473	2001-05-20	07	1	2019-12-20	24	1-2	https://www.degruyter.com/openurl?genre=journal&issn=2366-0473		2366-0473		fulltext		De Gruyter Oldenbourg	serial								P	JAPES19	current	2023-06-09
Sozialer Sinn	1439-9326	2366-0228	2005-05-20	06	1	2019-10-20	20	2	https://www.degruyter.com/openurl?genre=journal&issn=2366-0228		2366-0228		fulltext		De Gruyter Oldenbourg	serial								P	JAPES19	current	2023-06-09
Soziologische Revue	0343-4109	2196-7024	1978-03-20	1	1	2019-10-30	42	4	https://www.degruyter.com/openurl?genre=journal&issn=2196-7024		2196-7024		fulltext		Oldenbourg Wissenschaftsverlag	serial								P	JAPES19	current	2023-06-09
Sport und Gesellschaft	1610-3181	2366-0465	2004-05-20	1	1	2019-12-20	16	3	https://www.degruyter.com/openurl?genre=journal&issn=2366-0465		2366-0465		fulltext		De Gruyter Oldenbourg	serial								P	JAPES19	current	2023-06-09
Statistics, Politics and Policy 	2194-6299	2151-7509	2010-01-01	1	1	2019-12-20	10	2	https://www.degruyter.com/openurl?genre=journal&issn=2151-7509		2151-7509		fulltext		De Gruyter	serial								P	JAPES19	current	2023-06-09
Studies in Nonlinear Dynamics & Econometrics	1081-1826	1558-3708	1996-04-01	1	1	2019-12-28	23	5	https://www.degruyter.com/openurl?genre=journal&issn=1558-3708		1558-3708		fulltext		De Gruyter	serial								P	JAPES19	current	2023-06-09
The B.E. Journal of Economic Analysis & Policy	2194-6108	1935-1682	2001-11-01	1	1	2019-10-20	19	4	https://www.degruyter.com/openurl?genre=journal&issn=1935-1682		1935-1682		fulltext		De Gruyter	serial								P	JAPES19	current	2023-06-09
The B.E. Journal of Macroeconomics	2194-6116	1935-1690	2001-11-01	1	1	2019-06-20	19	2	https://www.degruyter.com/openurl?genre=journal&issn=1935-1690		1935-1690		fulltext		De Gruyter	serial								P	JAPES19	current	2023-06-09
The B.E. Journal of Theoretical Economics	2194-6124	1935-1704	2001-01-01	1	1	2019-06-15	19	2	https://www.degruyter.com/openurl?genre=journal&issn=1935-1704		1935-1704		fulltext		De Gruyter	serial								P	JAPES19	current	2023-06-09
The Economists’ Voice	2194-6167	1553-3832	2004-01-01	1	1	2019-12-15	16	1	https://www.degruyter.com/openurl?genre=journal&issn=1553-3832		1553-3832		fulltext		De Gruyter	serial								P	JAPES19	current	2023-06-09
The Forum	2194-6183	1540-8884	2002-05-21	1 (2002-2003)	1	2019-12-30	17	4	https://www.degruyter.com/openurl?genre=journal&issn=1540-8884		1540-8884		fulltext		De Gruyter	serial								P	JAPES19	current	2023-06-09
Zeitschrift für das gesamte Genossenschaftswesen	0044-2429	2366-0414	1950-01-01	1	1	2019-12-20	69	4	https://www.degruyter.com/openurl?genre=journal&issn=2366-0414		2366-0414		fulltext		De Gruyter Oldenbourg	serial								P	JAPES19	current	2023-06-09
Zeitschrift für Kultur- und Kollektivwissenschaft	2363-6300	2363-6319	2015-02-20	1	1	2019-10-20	5	2	https://www.degruyter.com/openurl?genre=journal&issn=2363-6319		2363-6319		fulltext		transcript Verlag	serial								P	JAPES19	current	2023-06-09
Zeitschrift für Sozialreform	0514-2776	2366-0295	2006-03-20	52	1	2019-12-20	65	4	https://www.degruyter.com/openurl?genre=journal&issn=2366-0295		2366-0295		fulltext		De Gruyter Oldenbourg	serial								P	JAPES19	current	2023-06-09
Zeitschrift für Soziologie	0340-1804	2366-0325	1972-02-20	1	1	2019-09-20	48	5-6	https://www.degruyter.com/openurl?genre=journal&issn=2366-0325		2366-0325		fulltext		De Gruyter Oldenbourg	serial								P	JAPES19	current	2023-06-09
Zeitschrift für Tourismuswissenschaft	1867-9501	2366-0406	2009-05-20	1	1	2019-11-28	11	3	https://www.degruyter.com/openurl?genre=journal&issn=2366-0406		2366-0406		fulltext		De Gruyter Oldenbourg	serial								P	JAPES19	current	2023-06-09
Zeitschrift für Wirtschaftspolitik	0721-3808	2366-0317	1952-08-01	1	2	2019-12-20	68	3	https://www.degruyter.com/openurl?genre=journal&issn=2366-0317		2366-0317		fulltext		De Gruyter Oldenbourg	serial								P	JAPES19	current	2023-06-09
ZFW – Advances in Economic Geography	2748-1956	2748-1964	1982-10-20	26	1	2019-11-20	63	2-4	https://www.degruyter.com/openurl?genre=journal&issn=2748-1964		2748-1964		fulltext		De Gruyter	serial								P	JAPES19	current	2023-06-09
