publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	package_id	status	last_changed
Acta Marisiensis. Seria Technologica		2668-4217	2019-07-30	16	1				https://sciendo.com/journal/AMSET		2668-4217		fulltext		Sciendo	serial								F	journals	current	2022-11-24
Acta Materialia Transylvanica		2601-8799	2018-12-30	1	1				https://sciendo.com/journal/AMT		2601-8799		fulltext		Sciendo	serial								F	journals	current	2022-11-24
Acta Mechanica et Automatica		2300-5319	2013-03-30	7	1				https://sciendo.com/journal/AMA		2300-5319		fulltext		Sciendo	serial								F	journals	current	2022-11-24
Acta Medica Bulgarica		2719-5384	2014-09-08	41	1				https://sciendo.com/journal/AMB		2719-5384		fulltext		Sciendo	serial								F	journals	current	2022-11-24
Acta Medica Martiniana		1338-4139	2011-06-03	11	1				https://sciendo.com/journal/ACM		1338-4139		fulltext		Sciendo	serial								F	journals	current	2022-12-20
Acta Medica Transilvanica		2285-7079	2019-06-30	24	1				https://sciendo.com/journal/AMTSB		2285-7079		fulltext		Sciendo	serial								F	journals	current	2022-11-24
Acta Musei Silesiae, Scientiae Naturales		2336-3207	2011-07-14	60	1				https://sciendo.com/journal/CSZMA		2336-3207		fulltext		Sciendo	serial								F	journals	current	2022-11-24
Acta Parasitologica	1230-2821	1896-1851	2006-04-22	51	1	2018-12-15	63	4	https://www.degruyter.com/openurl?genre=journal&issn=1896-1851		1896-1851		fulltext		De Gruyter	serial								P	journals	current	2022-06-29
Acta Pharmaceutica		1846-9558	2007-02-28	57	1				https://sciendo.com/journal/ACPH		1846-9558		fulltext		Sciendo	serial								F	journals	current	2022-11-24
ACTA PROSPERITATIS		1691-6077	2022-12-20	13	1				https://sciendo.com/journal/ACPRO		1691-6077		fulltext		Sciendo	serial								P	journals	current	2022-11-24
Acta Regionalia et Environmentalica		1336-9253	2013-09-08	10	1				https://sciendo.com/journal/AREE		1336-9253		fulltext		Sciendo	serial								F	journals	current	2022-11-24
Acta Scientiarum Polonorum Architectura		2544-1760	2020-04-20	19	1				https://sciendo.com/journal/ASPA		2544-1760		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Acta Scientifica Naturalis		2603-347X	2015-12-15	3	1				https://sciendo.com/journal/ASN		2603-347X		fulltext		Sciendo	serial								F	journals	current	2023-01-05
Acta Stomatologica Marisiensis Journal		2601-6877	2019-12-20	2	1				https://sciendo.com/journal/ASMJ		2601-6877		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Acta Technologica Agriculturae		1338-5267	2013-04-15	16	1				https://sciendo.com/journal/ATA		1338-5267		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Acta Terrae Septemcastrensis		2392-6163	2019-12-31	19	1				https://sciendo.com/journal/ACTATR		2392-6163		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Acta Universitatis Cibiniensis. Series E: Food Technology		2344-150X	2013-04-16	17	1				https://sciendo.com/journal/AUCFT		2344-150X		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Acta Universitatis Cibiniensis. Technical Series		2668-6449	2014-01-03	64	1				https://sciendo.com/journal/AUCTS		2668-6449		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Acta Universitatis Sapientiae, Agriculture and Environment		2068-2964	2013-12-15	5	1				https://sciendo.com/journal/AUSAE		2068-2964		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Acta Universitatis Sapientiae, Alimentaria		2066-7744	2015-12-12	8	1				https://sciendo.com/journal/AUSAL		2066-7744		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Acta Universitatis Sapientiae, Communicatio		2537-2793	2017-12-15	4	1				https://sciendo.com/journal/AUSCOM		2537-2793		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Acta Universitatis Sapientiae, Economics and Business		2360-0047	2013-12-15	1	1				https://sciendo.com/journal/AUSEB		2360-0047		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Acta Universitatis Sapientiae, Electrical and Mechanical Engineering		2066-8910	2017-12-15	8	1				https://sciendo.com/journal/AUSEME		2066-8910		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Acta Universitatis Sapientiae, European and Regional Studies		2068-7583	2015-04-16	13	1				https://sciendo.com/journal/AUSEUR		2068-7583		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Acta Universitatis Sapientiae, Film and Media Studies		2066-7779	2013-09-08	12	1				https://sciendo.com/journal/AUSFM		2066-7779		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Acta Universitatis Sapientiae, Informatica		2066-7760	2013-09-08	5	1				https://sciendo.com/journal/AUSI		2066-7760		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Acta Universitatis Sapientiae, Mathematica		2066-7752	2013-09-08	5	1				https://sciendo.com/journal/AUSM		2066-7752		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Acta Universitatis Sapientiae, Philologica		2068-2956	2013-09-08	4	1				https://sciendo.com/journal/AUSP		2068-2956		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Acta Universitatis Sapientiae, Social Analysis		2248-0854	2017-12-15	7	1				https://sciendo.com/journal/AUSSOC		2248-0854		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Acta Veterinaria		1820-7448	2014-06-09	64	1				https://sciendo.com/journal/ACVE		1820-7448		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Addiction Genetics		2084-7688	2012-12-15	1	1	2016-12-15	5	1	https://www.degruyter.com/openurl?genre=journal&issn=2084-7688		2084-7688		fulltext		De Gruyter Open Access	serial								F	journals	current	2022-08-18
Administory		2519-1187	2018-10-30	3	1				https://sciendo.com/journal/ADHI		2519-1187		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Administration		2449-9471	2015-04-15	63	1				https://sciendo.com/journal/ADMIN		2449-9471		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Advanced Nonlinear Studies	1536-1365	2169-0375	2001-08-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2169-0375		2169-0375		fulltext		De Gruyter	serial								F	journals	current	2022-12-23
Advanced Research in Life Sciences		2543-8050	2017-12-15	1	1				https://sciendo.com/journal/ARLS		2543-8050		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Advances in Calculus of Variations	1864-8258	1864-8266	2008-01-25	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1864-8266		1864-8266		fulltext		De Gruyter	serial								P	journals	current	2022-12-23
Advances in Geometry 	1615-715X	1615-7168	2001-03-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1615-7168		1615-7168		fulltext		De Gruyter	serial								P	journals	current	2022-12-23
Advances in Laboratory Medicine / Avances en Medicina de Laboratorio 		2628-491X	2020-03-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2628-491X		2628-491X		fulltext		De Gruyter	serial								F	journals	current	2023-01-02
Advances in Materials Science		2083-4799	2008-09-23	8	1				https://sciendo.com/journal/ADMS		2083-4799		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Advances in Nonlinear Analysis	2191-9496	2191-950X	2012-03-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2191-950X		2191-950X		fulltext		De Gruyter	serial								F	journals	current	2023-01-03
Advances in Pure and Applied Mathematics	1867-1152	1869-6090	2010-03-22	1	1	2019-10-30	10	4	https://www.degruyter.com/openurl?genre=journal&issn=1869-6090		1869-6090		fulltext		De Gruyter	serial								P	journals	current	2022-06-29
AfP	0949-2100	2366-0945	2017-02-20	48	1				https://www.degruyter.com/openurl?genre=journal&issn=2366-0945		2366-0945		fulltext		Verlag Dr. Otto Schmidt	serial								P	journals	current	2022-12-23
Aging Care		2544-7289	2018-03-30	1	1				https://sciendo.com/journal/AGCA		2544-7289		fulltext		Sciendo	serial								F	journals	current	2022-08-17
Agricultura Tropica et Subtropica		1801-0571	2012-03-15	45	1				https://sciendo.com/journal/ATS		1801-0571		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Agricultural Engineering		2449-5999	2016-03-12	20	1				https://sciendo.com/journal/AGRICENG		2449-5999		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Agriculture (Pol'nohospodárstvo) 		1338-4376	2011-06-06	57	1				https://sciendo.com/journal/AGRI		1338-4376		fulltext		Sciendo	serial								F	journals	current	2022-12-12
Altorientalische Forschungen	0232-8461	2196-6761	1975-06-20		3				https://www.degruyter.com/openurl?genre=journal&issn=2196-6761		2196-6761		fulltext		De Gruyter (A)	serial								P	journals	current	2022-12-23
American, British and Canadian Studies		1841-964X	2012-12-30	26	1				https://sciendo.com/journal/ABCSJ		1841-964X		fulltext		Sciendo	serial								F	journals	current	2022-12-14
American Mineralogist	0003-004X	1945-3027	1995-01-20	80	1-2				https://www.degruyter.com/openurl?genre=journal&issn=1945-3027		1945-3027		fulltext		De Gruyter	serial								P	journals	current	2022-12-23
Amylase		2450-9728	2017-12-15	1	1	2022-12-15	6	1	https://www.degruyter.com/openurl?genre=journal&issn=2450-9728		2450-9728		fulltext		De Gruyter Open Access	serial								F	journals	current	2022-12-23
Analele ştiinţifice ale Universităţii "Ovidius" Constanţa. Seria Matematică		1844-0835	2012-04-15	20	1				https://sciendo.com/journal/AUOM		1844-0835		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Analyse & Kritik	0171-5860	2365-9858	1979-05-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2365-9858		2365-9858		fulltext		De Gruyter Oldenbourg	serial								P	journals	current	2022-12-23
Analysis	0174-4747	2196-6753	1981-02-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2196-6753		2196-6753		fulltext		Oldenbourg Wissenschaftsverlag	serial								P	journals	current	2022-12-23
Analysis and Geometry in Metric Spaces		2299-3274	2013-12-12	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2299-3274		2299-3274		fulltext		De Gruyter Open Access	serial								F	journals	current	2022-12-23
Analysis of Current Trends in Antisemitism - ACTA		2568-9347	2018-03-20	39	1				https://www.degruyter.com/openurl?genre=journal&issn=2568-9347		2568-9347		fulltext		De Gruyter Oldenbourg	serial								F	journals	current	2022-12-23
Angermion 	1438-2091	1868-9426	2010-11-19	3	1				https://www.degruyter.com/openurl?genre=journal&issn=1868-9426		1868-9426		fulltext		De Gruyter	yearbook								P	journals	current	2022-12-23
Anglia	0340-5222	1865-8938	1878-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-8938		1865-8938		fulltext		De Gruyter	serial								P	journals	current	2022-12-23
Animal Migration		2084-8838	2013-03-04	1	1	2022-12-20	9	1	https://www.degruyter.com/openurl?genre=journal&issn=2084-8838		2084-8838		fulltext		De Gruyter Open Access	serial								F	journals	current	2022-12-23
Annales Mathematicae Silesianae		2391-4238	2015-12-12	29	1				https://sciendo.com/journal/AMSIL		2391-4238		fulltext		Sciendo	serial								F	journals	current	2023-01-04
Annales Universitatis Paedagogicae Cracoviensis. Studia Mathematica		2300-133X	2013-11-30	12	1				https://sciendo.com/journal/AUPCSM		2300-133X		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Annals of Animal Science		2300-8733	2011-11-25	11	4				https://sciendo.com/journal/AOAS		2300-8733		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Annals of Public Health Issues		2720-1961	2021-12-30	1	1				https://sciendo.com/journal/APHI		2720-1961		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Annals of Science and Technology		2544-6320	2017-04-16	2	1				https://sciendo.com/journal/AST		2544-6320		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Annals of "Valahia" University of Târgovişte. Agriculture		2537-3137	2016-04-16	10	1				https://sciendo.com/journal/AGR		2537-3137		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Annals of West University of Timisoara - Mathematics and Computer Science		1841-3307	2012-06-10	50	1				https://sciendo.com/journal/AWUTM		1841-3307		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Annals of West University of Timisoara - Physics		2784-1057	2012-12-15	56	1				https://sciendo.com/journal/AWUTP		2784-1057		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Antike und Abendland	0003-5696	1613-0421	1944-01-01		1				https://www.degruyter.com/openurl?genre=journal&issn=1613-0421		1613-0421		fulltext		De Gruyter	yearbook								P	journals	current	2022-12-23
Apeiron	0003-6390	2156-7093	1967-03-01	1	März				https://www.degruyter.com/openurl?genre=journal&issn=2156-7093		2156-7093		fulltext		De Gruyter	serial								P	journals	current	2022-12-28
Applied Computer Systems		2255-8691	2012-11-08	17	1				https://sciendo.com/journal/ACSS		2255-8691		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Applied Linguistics Review	1868-6303	1868-6311	2010-05-26	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1868-6311		1868-6311		fulltext		De Gruyter Mouton	serial								P	journals	current	2022-12-23
Applied Mathematics and Nonlinear Sciences		2444-8656	2016-06-30	1	1				https://sciendo.com/journal/AMNS		2444-8656		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Applied Rheology		1617-8106	2018-08-30	28	1				https://www.degruyter.com/openurl?genre=journal&issn=1617-8106		1617-8106		fulltext		De Gruyter Open Access	serial								F	journals	current	2022-12-23
Arbeit	0941-5025	2365-984X	1992-03-20	01	1				https://www.degruyter.com/openurl?genre=journal&issn=2365-984X		2365-984X		fulltext		De Gruyter Oldenbourg	serial								P	journals	current	2022-12-23
Arbitrium	0723-2977	1865-8849	1985-01-01	3	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-8849		1865-8849		fulltext		De Gruyter	serial								P	journals	current	2022-12-23
arcadia	0003-7982	1613-0642	1966-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-0642		1613-0642		fulltext		De Gruyter	serial								P	journals	current	2022-12-23
architectura	0044-863X	2569-1554	2016-05-20	46	1				https://www.degruyter.com/openurl?genre=journal&issn=2569-1554		2569-1554		fulltext		Deutscher Kunstverlag (DKV)	serial								P	journals	current	2022-12-23
ARCHITECTURAE ET ARTIBUS		2719-793X	2021-05-20	13	1				https://sciendo.com/journal/AEA		2719-793X		fulltext		Sciendo	serial								F	journals	current	2022-12-29
Architecture and Urban Planning		2255-8764	2015-04-16	10	1				https://sciendo.com/journal/AUP		2255-8764		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Architecture, Civil Engineering, Environment		2720-6947	2022-06-30	15	1				https://sciendo.com/journal/ACEE		2720-6947		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Architecture Papers of the Faculty of Architecture and Design STU		2729-7640	2021-06-20	26	1				https://sciendo.com/journal/ALFA		2729-7640		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Archiv für Geschichte der Philosophie	0003-9101	1613-0650	1888-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1613-0650		1613-0650		fulltext		De Gruyter	serial								P	journals	current	2022-12-23
Archiv für Papyrusforschung und verwandte Gebiete	0066-6459	1867-1551	1901-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1867-1551		1867-1551		fulltext		De Gruyter	serial								P	journals	current	2022-12-23
Archiv für Reformationsgeschichte - Archive for Reformation History	0003-9381	2198-0489	1904-06-15	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2198-0489		2198-0489		fulltext		Gütersloher Verlagshaus	serial								P	journals	current	2022-12-23
Archiv für Reformationsgeschichte / Literaturberichte - Archive for Reformation History / Literature Review	0341-8375	2198-0497	1972-06-15	1	1	2019-11-20	48	1	https://www.degruyter.com/openurl?genre=journal&issn=2198-0497		2198-0497		fulltext		Gütersloher Verlagshaus	serial								P	journals	current	2022-06-23
Archiv für Religionsgeschichte	1436-3038	1868-8888	1999-01-01		1				https://www.degruyter.com/openurl?genre=journal&issn=1868-8888		1868-8888		fulltext		De Gruyter	yearbook								P	journals	current	2022-12-23
Archiva Zootechnica		2344-4592	2020-12-20	23	1				https://sciendo.com/journal/AZIBNA		2344-4592		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Archives of Hydro-Engineering and Environmental Mechanics		2300-8687	2012-06-20	59	1-2				https://sciendo.com/journal/HEEM		2300-8687		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Archives of Industrial Hygiene and Toxicology		1848-6312	2007-03-26	58	1				https://sciendo.com/journal/AIHT		1848-6312		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Archives of Photogrammetry, Cartography and Remote Sensing		2391-9477	2019-12-31	31	1				https://sciendo.com/journal/APCRS		2391-9477		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Ars Aeterna		2450-8497	2014-09-08	6	1				https://sciendo.com/journal/AA		2450-8497		fulltext		Sciendo	serial								F	journals	current	2022-12-14
ARS Medica Tomitana		1841-4036	2012-03-15	18	1				https://sciendo.com/journal/ARSM		1841-4036		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Art History & Criticism		1822-4547	2017-12-15	13	1				https://sciendo.com/journal/MIK		1822-4547		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Artes. Journal of Musicology		2558-8532	2018-06-30	17	1				https://sciendo.com/journal/AJM		2558-8532		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Artificial Satellites		2083-6104	2007-05-03	41	1				https://sciendo.com/journal/ARSA		2083-6104		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Aschkenas	1016-4987	1865-9438	1992-12-20	2	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-9438		1865-9438		fulltext		De Gruyter	serial								P	journals	current	2022-12-23
Asian Biomedicine		1875-855X	2015-02-22	9	1				https://sciendo.com/journal/ABM		1875-855X		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Asian Journal of Comparative Law	2194-6078	1932-0205	2006-05-01	1	1	2014-01-01	9	1	https://www.degruyter.com/openurl?genre=journal&issn=1932-0205		1932-0205		fulltext		De Gruyter	serial								P	journals	current	2022-06-23
Asian Journal of Law and Economics	2194-6086	2154-4611	2010-06-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2154-4611		2154-4611		fulltext		De Gruyter	serial								P	journals	current	2023-01-04
Asian Journal of Medical Humanities		2751-0069	2022-01-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2751-0069		2751-0069		fulltext		De Gruyter	serial								F	journals	current	2022-12-23
Asia-Pacific Journal of Risk and Insurance	1793-2157	2153-3792	2005-06-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2153-3792		2153-3792		fulltext		De Gruyter	serial								P	journals	current	2022-12-23
Asiatische Studien - Études Asiatiques	0004-4717	2235-5871	2014-02-28	68	1				https://www.degruyter.com/openurl?genre=journal&issn=2235-5871		2235-5871		fulltext		De Gruyter	serial								P	journals	current	2022-12-23
at - Automatisierungstechnik	0178-2312	2196-677X	1964-06-20	12	1-12				https://www.degruyter.com/openurl?genre=journal&issn=2196-677X		2196-677X		fulltext		De Gruyter (O)	serial								P	journals	current	2022-12-23
Außeruniversitäre Aktion. Wissenschaft und Gesellschaft im Gespräch		2750-1949	2022-04-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=2750-1949		2750-1949		fulltext		transcript Verlag	serial								F	journals	current	2022-12-23
Australasian Journal of Neuroscience		2208-6781	2021-06-30	31	1				https://sciendo.com/journal/AJON		2208-6781		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Australasian Orthodontic Journal		2207-7480	2022-06-30	38	1				https://sciendo.com/journal/AOJ		2207-7480		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Austrian Journal of Earth Sciences		2072-7151	2018-06-30	111	1				https://sciendo.com/journal/AJES		2072-7151		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Autex Research Journal		2300-0929	2012-03-15	12	1				https://sciendo.com/journal/AUT		2300-0929		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Balcanica Posnaniensia. Acta et studia		2450-3177	2022-12-31	29	1				https://sciendo.com/journal/BP		2450-3177		fulltext		Sciendo	serial								F	journals	current	2022-12-20
Balkan Journal of Medical Genetics 		2199-5761	2007-10-10	10	1				https://sciendo.com/journal/BJMG		2199-5761		fulltext		Sciendo	serial								F	journals	current	2023-01-02
Balkan Region Conference on Engineering and Business Education		2391-8160	2012-12-15	33	1				https://sciendo.com/journal/CPLBU		2391-8160		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Baltic Journal of Law & Politics		2029-0454	2009-02-05	1	1				https://sciendo.com/journal/BJLP		2029-0454		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Baltic Journal of Real Estate Economics and Construction Management		2255-9671	2015-12-15	3	1				https://sciendo.com/journal/BJREECM		2255-9671		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Baltic Screen Media Review		2346-5522	2013-12-15	1	1				https://sciendo.com/journal/BSMR		2346-5522		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Baltic-Pontic Studies		2719-5422	2013-12-15	34	1				https://sciendo.com/journal/BPS		2719-5422		fulltext		Sciendo	serial								F	journals	current	2022-08-17
Basic Income Studies	2194-6094	1932-0183	2006-06-20	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1932-0183		1932-0183		fulltext		De Gruyter	serial								P	journals	current	2022-12-23
Beiträge zur Geschichte der deutschen Sprache und Literatur	0005-8076	1865-9373	1874-01-01	1	Jahresband				https://www.degruyter.com/openurl?genre=journal&issn=1865-9373		1865-9373		fulltext		De Gruyter	serial								P	journals	current	2022-12-23
Berliner Theologische Zeitschrift 	0724-6137	2699-3414	2020-10-20		37				https://www.degruyter.com/openurl?genre=journal&issn=2699-3414		2699-3414		fulltext		De Gruyter	yearbook								P	journals	current	2022-12-23
B&H Electrical Engineering		2566-3151	2022-12-20	16	1				https://sciendo.com/journal/BHEE		2566-3151		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Białostockie Studia Prawnicze		2719-9452	2021-08-30	25	1				https://sciendo.com/journal/BSP		2719-9452		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Bibliothek Forschung und Praxis	0341-4183	1865-7648	1977-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1865-7648		1865-7648		fulltext		De Gruyter	serial								F	journals	current	2022-12-23
Bibliotheksdienst	0006-1972	2194-9646	1697-09-01	1	6				https://www.degruyter.com/openurl?genre=journal&issn=2194-9646		2194-9646		fulltext		De Gruyter Saur	serial								F	journals	current	2022-12-23
Bio-Algorithms and Med-Systems		1896-530X	2023-02-20	8	1				https://sciendo.com/journal/BIOAL		1896-530X		fulltext		Sciendo	serial								F	journals	current	2023-01-02
BioCosmos		2719-8634	2021-06-20	1	1				https://sciendo.com/journal/BIOCOSMOS		2719-8634		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Biodiversity Research and Conservation 		2080-945X	2010-05-17	13	13				https://sciendo.com/journal/BIORC		2080-945X		fulltext		Sciendo	serial								F	journals	current	2022-12-14
Biofuels Engineering		2084-7181	2016-12-12	1	1	2017-12-12	2	1	https://www.degruyter.com/openurl?genre=journal&issn=2084-7181		2084-7181		fulltext		De Gruyter Open Access	serial								F	journals	current	2022-04-21
BioInorganic Reaction Mechanisms	2191-2483	2191-2491	2003-11-01	5	Nov	2013-03-15	9	1-4	https://www.degruyter.com/openurl?genre=journal&issn=2191-2491		2191-2491		fulltext		De Gruyter	serial								P	journals	current	2022-06-23
Biologia	0006-3088	1336-9563	2006-04-22	61	1	2018-12-01	73	12	https://www.degruyter.com/openurl?genre=journal&issn=1336-9563		1336-9563		fulltext		De Gruyter	serial								P	journals	current	2021-06-30
Biological Chemistry	1431-6730	1437-4315	1878-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1437-4315		1437-4315		fulltext		De Gruyter	serial								P	journals	current	2022-12-23
Biological Letters 		1734-7467	2010-07-12	46	1				https://sciendo.com/journal/BIOLET		1734-7467		fulltext		Sciendo	serial								F	journals	current	2022-08-17
Biomedical Engineering / Biomedizinische Technik 	0013-5585	1862-278X	1956-01-01	1	1				https://www.degruyter.com/openurl?genre=journal&issn=1862-278X		1862-278X		fulltext		De Gruyter	serial								P	journals	current	2022-12-23
Biomedical Glasses		2299-3932	2015-12-30	1	1	2022-12-30	8	1	https://www.degruyter.com/openurl?genre=journal&issn=2299-3932		2299-3932		fulltext		De Gruyter Open Access	serial								F	journals	current	2022-12-23
Biomedical Human Kinetics		2080-2234	2009-04-06	1	1				https://sciendo.com/journal/BHK		2080-2234		fulltext		Sciendo	serial								F	journals	current	2022-12-14
