publication_title	print_identifier	online_identifier	date_first_issue_online	num_first_vol_online	num_first_issue_online	date_last_issue_online	num_last_vol_online	num_last_issue_online	title_url	first_author	title_id	embargo_info	coverage_depth	notes	publisher_name	publication_type	date_monograph_published_print	date_monograph_published_online	monograph_volume	monograph_edition	first_editor	parent_publication_title_id	preceding_publication_title_id	access_type	package_id	status	last_changed
Restoration of Buildings and Monuments	1864-7251	1864-7022	1995-02-01	1	1	2014-12-01	20	6	https://www.degruyter.com/openurl?genre=journal&issn=1864-7022		1864-7022		fulltext		Birkhäuser	serial								P	JASTME14	current	2022-07-01
Reviews in Analytical Chemistry	0793-0135	2191-0189	1980-04-20	4	April	2014-11-28	33	4	https://www.degruyter.com/openurl?genre=journal&issn=2191-0189		2191-0189		fulltext		De Gruyter	serial								F	JASTME14	current	2022-07-01
Reviews in Chemical Engineering	0167-8299	2191-0235	1982-01-01	1	Juni	2014-12-20	30	6	https://www.degruyter.com/openurl?genre=journal&issn=2191-0235		2191-0235		fulltext		De Gruyter	serial								P	JASTME14	current	2022-07-01
Reviews in Inorganic Chemistry	0193-4929	2191-0227	1985-10-01	7	Okt	2014-12-15	34	4	https://www.degruyter.com/openurl?genre=journal&issn=2191-0227		2191-0227		fulltext		De Gruyter	serial								P	JASTME14	current	2022-07-01
Reviews in the Neurosciences	0334-1763	2191-0200	1987-04-01	1	April	2014-12-15	25	6	https://www.degruyter.com/openurl?genre=journal&issn=2191-0200		2191-0200		fulltext		De Gruyter	serial								P	JASTME14	current	2022-07-01
Reviews on Environmental Health	0048-7554	2191-0308	1986-01-01	6	1/4	2014-12-20	29	4	https://www.degruyter.com/openurl?genre=journal&issn=2191-0308		2191-0308		fulltext		De Gruyter	serial								P	JASTME14	current	2022-07-01
Russian Journal of Numerical Analysis and Mathematical Modelling	0927-6467	1569-3988	1986-01-01	1	1	2014-12-19	29	6	https://www.degruyter.com/openurl?genre=journal&issn=1569-3988		1569-3988		fulltext		De Gruyter	serial								P	JASTME14	current	2022-07-01
Scandinavian Journal of Pain	1877-8860	1877-8879	2010-01-20	1	1	2014-10-20	5	4	https://www.degruyter.com/openurl?genre=journal&issn=1877-8879		1877-8879		fulltext		De Gruyter	serial								P	JASTME14	current	2022-07-01
Science and Engineering of Composite Materials 	0792-1233	2191-0359	1988-01-01	1	1	2014-09-20	21	4	https://www.degruyter.com/openurl?genre=journal&issn=2191-0359		2191-0359		fulltext		De Gruyter	serial								F	JASTME14	current	2022-07-01
Statistical Applications in Genetics and Molecular Biology	2194-6302	1544-6115	2002-05-01	1	1	2014-12-15	13	6	https://www.degruyter.com/openurl?genre=journal&issn=1544-6115		1544-6115		fulltext		De Gruyter	serial								P	JASTME14	current	2022-07-01
Statistical Communications in Infectious Diseases	2194-6310	1948-4690	2009-06-01	1	1	2014-01-31	6	1	https://www.degruyter.com/openurl?genre=journal&issn=1948-4690		1948-4690		fulltext		De Gruyter	serial								P	JASTME14	current	2022-07-01
Statistics & Risk Modeling	2193-1402	2196-7040	1982-04-20	1	2	2014-12-15	31	3-4	https://www.degruyter.com/openurl?genre=journal&issn=2196-7040		2196-7040		fulltext		De Gruyter (A)	serial								P	JASTME14	current	2022-07-01
Stochastics and Quality Control 	2367-2390	2367-2404	2001-04-01	16	1	2014-12-30	29	2	https://www.degruyter.com/openurl?genre=journal&issn=2367-2404		2367-2404		fulltext		De Gruyter	serial								P	JASTME14	current	2022-07-01
